entry_time,exit_time,direction,entry_px,exit_px,stop_px,target_px,bars_held,win,gross_points,net_usd,risk_points,rr_realized,fold,rsi_lo,rsi_hi,st_period,st_mult,consensus_proba,consensus_net_usd,take_trade_ml
2024-09-29 22:00:00+00:00,2024-10-01 13:00:00+00:00,1,20833.5,20904.138536887327,20194.0,,38,1,70.63853688732706,139.63707377465414,639.5,0.11045900998800166,28,55,65,14,2.5,0.7675547331857093,162.9610558738165,1
2024-10-04 12:00:00+00:00,2024-10-07 09:00:00+00:00,1,20833.5,20651.145753621953,20559.75,,20,0,-182.3542463780468,-366.3484927560936,273.75,-0.6661342333444632,28,55,65,14,2.5,0.5331251493872637,169.66713187182535,0
2024-10-08 13:00:00+00:00,2024-10-10 12:00:00+00:00,1,20744.25,21097.80814040173,20545.610744289843,,45,1,353.55814040172845,705.4762808034569,198.63925571015716,1.7799006502401515,28,55,65,14,2.5,0.8199772447466138,433.53054757429624,1
2024-10-10 15:00:00+00:00,2024-10-11 13:00:00+00:00,1,21063.75,20930.9775354726,20871.875005662318,,21,0,-132.77246452739928,-267.18492905479854,191.87499433768244,-0.6919737769150465,28,55,65,14,2.5,0.6615644935772231,252.7795721777857,1
2024-10-13 22:00:00+00:00,2024-10-15 14:00:00+00:00,1,21028.25,21226.10460145883,20412.25,,39,1,197.85460145882826,394.0692029176565,616.0,0.32119253483576016,28,55,65,14,2.5,0.8593074679743239,45.423934047814605,1
2024-10-17 06:00:00+00:00,2024-10-17 13:00:00+00:00,1,21019.25,21000.607869851778,20866.992327473967,,7,0,-18.64213014822235,-38.9242602964447,152.25767252603328,-0.12243803441192684,28,55,65,14,2.5,0.34259044071891837,344.72117062697,0
2024-10-20 22:00:00+00:00,2024-10-21 09:00:00+00:00,1,21104.0,20988.518983963386,20969.94735639305,,11,0,-115.48101603661416,-232.60203207322832,134.05264360694855,-0.861460191529026,28,55,65,14,2.5,0.7974561017972627,217.7617014185261,1
2024-10-21 13:00:00+00:00,2024-10-22 09:00:00+00:00,1,21082.5,21104.20601832786,20920.394293108548,,19,1,21.706018327859056,41.77203665571811,162.10570689145243,0.13390039588423386,28,55,65,14,2.5,0.628392073237945,138.7376619821517,1
2024-10-22 17:00:00+00:00,2024-10-23 02:00:00+00:00,1,21162.75,21106.75,20948.0,,8,0,-56.0,-113.64,214.75,-0.2607683352735739,28,55,65,14,2.5,0.6293784035772776,207.15240128837866,1
2024-10-29 15:00:00+00:00,2024-10-30 13:00:00+00:00,1,21210.25,21213.233918441823,21019.75,,21,1,2.9839184418233344,4.327836883646669,190.5,0.015663613867839026,29,55,65,10,3.0,0.8645615823544248,484.2030367187429,1
2024-11-29 15:00:00+00:00,2024-12-03 14:00:00+00:00,1,21543.5,21735.215235972588,21393.5,,42,1,191.71523597258783,381.7904719451757,150.0,1.2781015731505856,29,55,65,10,3.0,0.6714208026215651,212.84042181317213,1
2024-12-10 14:00:00+00:00,2024-12-10 19:00:00+00:00,1,22134.25,22160.217621368054,22022.9722449214,,5,1,25.967621368054097,50.29524273610819,111.27775507860133,0.23335860208279544,29,55,65,10,3.0,0.3048848962835283,185.2408393908754,0
2024-12-15 23:00:00+00:00,2024-12-17 14:00:00+00:00,1,22378.25,22590.352363413185,21760.5,,38,1,212.10236341318523,422.5647268263705,617.75,0.34334660204481626,29,55,65,10,3.0,0.706360716372807,191.94766097611273,1
2024-12-22 23:00:00+00:00,2024-12-23 15:00:00+00:00,1,22253.0,22080.199852740272,21553.0,,16,0,-172.80014725972796,-347.2402945194559,700.0,-0.2468573532281828,29,55,65,10,3.0,0.6081680657630579,695.5932634227232,1
2025-01-17 13:00:00+00:00,2025-01-18 15:00:00+00:00,1,22135.75,22002.635443945917,21841.830842090323,,9,0,-133.11455605408264,-267.86911210816527,293.91915790967687,-0.4528951328003925,30,55,65,10,3.0,0.7677132480545363,487.19271886988855,1
2025-01-21 23:00:00+00:00,2025-01-23 08:00:00+00:00,1,22404.25,22603.0473605583,22162.608035240664,,32,1,198.79736055829926,395.95472111659853,241.64196475933568,0.8226938593066495,30,55,65,10,3.0,0.8541923338254648,483.9230125399691,1
2025-01-23 20:00:00+00:00,2025-01-24 18:00:00+00:00,1,22637.0,22665.458278806167,22429.70117586342,,21,1,28.458278806167073,55.276557612334145,207.29882413657833,0.13728142899362228,30,55,65,10,3.0,0.47425894158729476,239.12827031951016,0
2025-02-12 21:00:00+00:00,2025-02-18 08:00:00+00:00,1,22453.75,22886.25,22157.70362658644,,72,1,432.5,863.36,296.0463734135592,1.4609197708219286,30,55,65,10,3.0,0.8538993451433617,434.17035987723216,1
2025-05-21 14:00:00+00:00,2025-05-21 17:00:00+00:00,1,21248.5,21432.139701768287,20991.894613486576,,3,1,183.6397017682866,365.63940353657324,256.6053865134236,0.7156502217800483,32,50,60,10,3.0,0.5898609367788993,235.99286447692444,0
2025-05-25 22:00:00+00:00,2025-05-28 19:00:00+00:00,1,20957.5,21314.368305473414,20531.820692064437,,63,1,356.8683054734138,712.0966109468276,425.679307935563,0.838350135467319,32,50,60,10,3.0,0.3332706298368699,89.90968665945451,0
2025-06-02 15:00:00+00:00,2025-06-05 16:00:00+00:00,1,21227.75,21473.34845130269,20930.47156406766,,70,1,245.59845130268877,489.55690260537756,297.2784359323414,0.8261562953008316,32,50,60,10,3.0,0.5706759775649167,316.9583707956927,0
2025-06-13 15:00:00+00:00,2025-06-15 22:00:00+00:00,1,21626.75,21348.882581347476,21300.411201497198,,7,0,-277.86741865252407,-557.3748373050481,326.3387985028021,-0.8514691477916261,32,50,60,10,3.0,0.3792198558617839,40.67131474013095,0
2025-06-20 05:00:00+00:00,2025-06-23 16:00:00+00:00,1,21492.5,22032.352754258136,21308.035730561212,,33,1,539.852754258136,1078.0655085162718,184.4642694387876,2.926597957970826,32,50,60,10,3.0,0.7664584287951428,228.20745193589775,1
2025-07-13 22:00:00+00:00,2025-07-15 20:00:00+00:00,1,23168.75,23520.48168135284,22866.428915219534,,45,1,351.7316813528414,701.8233627056828,302.32108478046575,1.1634374810749828,33,50,60,10,3.0,0.3747796131242958,9.657206624188603,0
2025-08-04 13:00:00+00:00,2025-08-05 14:00:00+00:00,1,23533.5,23725.33926612867,23237.899054162135,,24,1,191.83926612867072,382.03853225734144,295.60094583786486,0.6489805558128805,33,50,60,10,3.0,0.5909812123294969,127.38022550702499,0
2025-08-06 15:00:00+00:00,2025-08-07 16:00:00+00:00,1,23655.0,23948.052693617756,23392.779467649543,,24,1,293.0526936177557,584.4653872355115,262.2205323504568,1.1175810337616578,33,50,60,10,3.0,0.7393680787434337,221.2791706542164,1
2025-08-22 14:00:00+00:00,2025-08-26 00:00:00+00:00,1,23889.75,23883.945926639844,23475.162620019906,,32,0,-5.8040733601555985,-13.248146720311198,414.58737998009383,-0.01399963829201525,33,50,60,10,3.0,0.2755342714817949,-153.46019630131312,0
2025-08-26 19:00:00+00:00,2025-08-27 02:00:00+00:00,1,23873.5,23897.75,23697.890872462616,,6,1,24.25,46.86,175.60912753738376,0.13809077204621753,33,50,60,10,3.0,0.807552445218398,309.8308261658614,1
2025-08-28 07:00:00+00:00,2025-08-29 08:00:00+00:00,1,23919.75,24043.855167314116,23784.02437635853,,24,1,124.10516731411553,246.57033462823108,135.7256236414687,0.9143827376468747,34,50,60,10,2.5,0.794906523942437,415.30392250069207,1
2025-08-31 22:00:00+00:00,2025-09-02 07:00:00+00:00,1,23823.0,23782.05045853247,23454.5,,28,0,-40.94954146752934,-83.53908293505869,368.5,-0.11112494292409592,34,50,60,10,2.5,0.469041095681648,710.7681630452756,0
2025-09-07 22:00:00+00:00,2025-09-09 14:00:00+00:00,1,24027.5,24062.259917345003,23673.0,,39,1,34.75991734500349,67.87983469000697,354.5,0.09805336345558106,34,50,60,10,2.5,0.6296740886429898,243.26331026981106,1
2025-10-05 22:00:00+00:00,2025-10-07 15:00:00+00:00,1,25568.5,25755.141935632066,24981.5,,40,1,186.64193563206572,371.64387126413146,587.0,0.317959004483928,34,50,60,10,2.5,0.418514504524666,-93.14880841956465,0
2025-10-12 22:00:00+00:00,2025-10-14 04:00:00+00:00,1,25205.0,25284.866694203018,24188.25,,29,1,79.86669420301769,158.0933884060354,1016.75,0.07855096553038377,34,50,60,10,2.5,0.4916931381040788,-124.54230571849371,0
