regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id,n_trades_per_year,avg_win_to_avg_loss_abs,dist_trade_freq,dist_win_rate,dist_hold,dist_payoff,dist_stop,behavior_similarity_score
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,24,4,True,0.1,431,0.6148491879350348,175.2161921304797,-108.79447542321869,2.5710183792223225,65.82925288705991,13.0,16.438515081206496,0.3433874709976798,0.5174013921113689,0.0,28372.40799432282,-629.8878588278403,314,67.50546740994854,1.6105247205694548,29.494532590051463,0.14084918793503487,10.5,0.46947527943054523,0.023387470997679793,10.40207654516892
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,36,4,False,0.1,399,0.6390977443609023,163.99693645960824,-113.28600302858634,2.5635227113974635,63.92489814807936,12.0,16.100250626566417,0.3333333333333333,0.6040100250626567,0.0,25506.034361083664,-559.6555760311367,437,62.493460548885075,1.4476363546715088,34.506539451114925,0.1650977443609023,11.5,0.6323636453284913,0.013333333333333308,12.10787523020167
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,36,4,True,0.1,399,0.6390977443609023,163.99693645960824,-113.28600302858634,2.5635227113974635,63.92489814807936,12.0,16.100250626566417,0.3333333333333333,0.6040100250626567,0.0,25506.034361083664,-559.6555760311367,438,62.493460548885075,1.4476363546715088,34.506539451114925,0.1650977443609023,11.5,0.6323636453284913,0.013333333333333308,12.10787523020167
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,4,False,0.1,393,0.6106870229007634,183.92415025194336,-112.57570714974285,2.5627951028518106,68.49290805739376,13.0,18.150127226463106,0.35877862595419846,0.549618320610687,0.0,26917.71286655575,-568.5004383382875,445,61.553709262435675,1.6337818780680293,35.446290737564325,0.1366870229007634,10.5,0.44621812193197075,0.038778625954198453,11.438020014495784
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,4,True,0.1,393,0.6106870229007634,183.92415025194336,-112.57570714974285,2.5627951028518106,68.49290805739376,13.0,18.150127226463106,0.35877862595419846,0.549618320610687,0.0,26917.71286655575,-568.5004383382875,446,61.553709262435675,1.6337818780680293,35.446290737564325,0.1366870229007634,10.5,0.44621812193197075,0.038778625954198453,11.438020014495784
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,24,8,False,0.1,364,0.6126373626373627,174.81536240771794,-108.60969584186262,2.5456386008586347,65.02708434950132,12.0,15.326923076923077,0.3543956043956044,0.5137362637362637,0.0,23669.85870321848,-696.532719313278,443,57.01157804459691,1.6095741826056837,39.98842195540309,0.1386373626373627,11.5,0.4704258173943163,0.03439560439560441,12.255412994849916
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,24,8,True,0.1,364,0.6126373626373627,174.81536240771794,-108.60969584186262,2.5456386008586347,65.02708434950132,12.0,15.326923076923077,0.3543956043956044,0.5137362637362637,0.0,23669.85870321848,-696.532719313278,444,57.01157804459691,1.6095741826056837,39.98842195540309,0.1386373626373627,11.5,0.4704258173943163,0.03439560439560441,12.255412994849916
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,3.2,24,4,False,0.1,391,0.5933503836317136,171.99024550238823,-100.8293486432852,2.488901533712175,61.04826220529854,12.0,15.028132992327366,0.37851662404092073,0.4961636828644501,0.0,23869.87052227173,-636.1851856511021,489,61.24045883361921,1.7057557925010165,35.75954116638079,0.11935038363171357,11.5,0.37424420749898357,0.05851662404092073,11.381126054656248
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,3.2,24,4,True,0.1,391,0.5933503836317136,171.99024550238823,-100.8293486432852,2.488901533712175,61.04826220529854,12.0,15.028132992327366,0.37851662404092073,0.4961636828644501,0.0,23869.87052227173,-636.1851856511021,490,61.24045883361921,1.7057557925010165,35.75954116638079,0.11935038363171357,11.5,0.37424420749898357,0.05851662404092073,11.381126054656248
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.0,3.2,24,4,False,0.1,438,0.5844748858447488,176.44650173949725,-99.9369051344119,2.4834517902014617,61.602255047598916,12.0,15.703196347031964,0.3789954337899543,0.4931506849315068,0.0,26981.787710848326,-509.74648926509144,297,68.60184391080617,1.7655790070963517,28.398156089193833,0.11047488584474885,11.5,0.31442099290364833,0.05899543378995431,9.899603281235908
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.0,3.2,24,4,True,0.1,438,0.5844748858447488,176.44650173949725,-99.9369051344119,2.4834517902014617,61.602255047598916,12.0,15.703196347031964,0.3789954337899543,0.4931506849315068,0.0,26981.787710848326,-509.74648926509144,298,68.60184391080617,1.7655790070963517,28.398156089193833,0.11047488584474885,11.5,0.31442099290364833,0.05899543378995431,9.899603281235908
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,3.2,36,4,False,0.1,397,0.5768261964735516,187.6228965079742,-103.05393873588685,2.481689491200352,64.61607454079873,12.0,17.15617128463476,0.3954659949622166,0.5314861460957179,0.0,25652.581592697097,-514.3693981271936,429,62.18021012006861,1.8206280983478567,34.81978987993139,0.10282619647355162,11.5,0.2593719016521434,0.07546599496221662,10.846613966487574
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,3.2,36,4,True,0.1,397,0.5768261964735516,187.6228965079742,-103.05393873588685,2.481689491200352,64.61607454079873,12.0,17.15617128463476,0.3954659949622166,0.5314861460957179,0.0,25652.581592697097,-514.3693981271936,430,62.18021012006861,1.8206280983478567,34.81978987993139,0.10282619647355162,11.5,0.2593719016521434,0.07546599496221662,10.846613966487574
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,2.8,36,4,False,0.1,403,0.6054590570719603,166.9975535220861,-103.44415158229667,2.477404196334879,60.29722818313607,11.0,15.156327543424318,0.369727047146402,0.5806451612903226,0.0,24299.782957803836,-493.4620574660312,421,63.11996140651801,1.6143740459723186,33.88003859348199,0.13145905707196037,12.5,0.4656259540276815,0.04972704714640197,11.58541871248643
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,2.8,36,4,True,0.1,403,0.6054590570719603,166.9975535220861,-103.44415158229667,2.477404196334879,60.29722818313607,11.0,15.156327543424318,0.369727047146402,0.5806451612903226,0.0,24299.782957803836,-493.4620574660312,422,63.11996140651801,1.6143740459723186,33.88003859348199,0.13145905707196037,12.5,0.4656259540276815,0.04972704714640197,11.58541871248643
both,100,10,52,48,36,-1.5,1.5,7,38,62,14,2.2,3.2,24,4,False,0.1,395,0.6177215189873417,171.89964522214902,-112.28519383992443,2.473804449614652,63.26189661867285,13.0,15.594936708860759,0.3493670886075949,0.5265822784810127,0.0,24988.449164375776,-578.5860894524121,473,61.86695969125214,1.530919966769723,35.13304030874786,0.14372151898734176,10.5,0.549080033230277,0.029367088607594904,11.703508314516883
both,100,10,52,48,36,-1.5,1.5,7,38,62,14,2.2,3.2,24,4,True,0.1,395,0.6177215189873417,171.89964522214902,-112.28519383992443,2.473804449614652,63.26189661867285,13.0,15.594936708860759,0.3493670886075949,0.5265822784810127,0.0,24988.449164375776,-578.5860894524121,474,61.86695969125214,1.530919966769723,35.13304030874786,0.14372151898734176,10.5,0.549080033230277,0.029367088607594904,11.703508314516883
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,3.2,24,8,False,0.1,376,0.6090425531914894,175.64613813334557,-110.89018109521258,2.4675369256807715,63.622630349840115,12.0,15.300531914893616,0.3537234042553192,0.5186170212765957,0.0,23922.109011539884,-854.3943029603979,411,58.89108061749571,1.5839647514195345,38.10891938250429,0.1350425531914894,11.5,0.49603524858046555,0.03372340425531917,11.977780426343443
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,3.2,24,8,True,0.1,376,0.6090425531914894,175.64613813334557,-110.89018109521258,2.4675369256807715,63.622630349840115,12.0,15.300531914893616,0.3537234042553192,0.5186170212765957,0.0,23922.109011539884,-854.3943029603979,412,58.89108061749571,1.5839647514195345,38.10891938250429,0.1350425531914894,11.5,0.49603524858046555,0.03372340425531917,11.977780426343443
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,24,8,False,0.1,366,0.6311475409836066,156.31354156542605,-108.66387250883399,2.4614421666960626,58.57597080033013,11.0,14.046448087431694,0.3360655737704918,0.5628415300546448,0.0,21438.805312920827,-682.4664244026644,435,57.324828473413376,1.4385051623548417,39.675171526586624,0.15714754098360662,12.5,0.6414948376451584,0.01606557377049178,12.910769955828016
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,24,8,True,0.1,366,0.6311475409836066,156.31354156542605,-108.66387250883399,2.4614421666960626,58.57597080033013,11.0,14.046448087431694,0.3360655737704918,0.5628415300546448,0.0,21438.805312920827,-682.4664244026644,436,57.324828473413376,1.4385051623548417,39.675171526586624,0.15714754098360662,12.5,0.6414948376451584,0.01606557377049178,12.910769955828016
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,24,8,False,0.1,391,0.6086956521739131,171.89049609359728,-108.69243578876244,2.4600167822648094,62.09717492223915,12.0,15.526854219948849,0.35294117647058826,0.5166240409207161,0.0,24279.995394595506,-753.6199999608853,315,61.24045883361921,1.5814393600273773,35.75954116638079,0.1346956521739131,11.5,0.4985606399726228,0.03294117647058825,11.611629987751325
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,24,8,True,0.1,391,0.6086956521739131,171.89049609359728,-108.69243578876244,2.4600167822648094,62.09717492223915,12.0,15.526854219948849,0.35294117647058826,0.5166240409207161,0.0,24279.995394595506,-753.6199999608853,316,61.24045883361921,1.5814393600273773,35.75954116638079,0.1346956521739131,11.5,0.4985606399726228,0.03294117647058825,11.611629987751325
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,2.8,24,4,False,0.1,435,0.632183908045977,156.60217659900232,-109.49859346866731,2.4581136844150837,58.72603128675601,12.0,15.239080459770115,0.32873563218390806,0.5655172413793104,0.0,25545.823609738865,-629.8878588278403,305,68.13196826758147,1.4301752345687762,28.86803173241853,0.15818390804597704,11.5,0.6498247654312239,0.008735632183908049,11.092982243469766
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,2.8,24,4,True,0.1,435,0.632183908045977,156.60217659900232,-109.49859346866731,2.4581136844150837,58.72603128675601,12.0,15.239080459770115,0.32873563218390806,0.5655172413793104,0.0,25545.823609738865,-629.8878588278403,306,68.13196826758147,1.4301752345687762,28.86803173241853,0.15818390804597704,11.5,0.6498247654312239,0.008735632183908049,11.092982243469766
both,100,10,52,48,36,-1.25,1.25,7,38,62,14,2.2,3.2,24,4,False,0.1,450,0.6088888888888889,173.61500356105452,-110.03134642867491,2.456454482773097,62.67776445396034,13.0,16.464444444444446,0.34444444444444444,0.5177777777777778,0.0,28204.994004282154,-504.0355742371903,281,70.48134648370497,1.57786857287615,26.518653516295032,0.13488888888888895,10.5,0.5021314271238502,0.024444444444444435,9.971924689044398
both,100,10,52,48,36,-1.25,1.25,7,38,62,14,2.2,3.2,24,4,True,0.1,450,0.6088888888888889,173.61500356105452,-110.03134642867491,2.456454482773097,62.67776445396034,13.0,16.464444444444446,0.34444444444444444,0.5177777777777778,0.0,28204.994004282154,-504.0355742371903,282,70.48134648370497,1.57786857287615,26.518653516295032,0.13488888888888895,10.5,0.5021314271238502,0.024444444444444435,9.971924689044398
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,3.2,36,8,False,0.1,370,0.5972972972972973,185.50378232919354,-112.2293952783675,2.4516143318963697,65.60582702236489,12.0,16.991891891891893,0.3783783783783784,0.5486486486486486,0.0,24274.15599827501,-746.9156791591231,415,57.95132933104631,1.6528983504640682,39.04867066895369,0.12329729729729733,11.5,0.4271016495359319,0.05837837837837839,12.135669887232329
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,3.2,36,8,True,0.1,370,0.5972972972972973,185.50378232919354,-112.2293952783675,2.4516143318963697,65.60582702236489,12.0,16.991891891891893,0.3783783783783784,0.5486486486486486,0.0,24274.15599827501,-746.9156791591231,416,57.95132933104631,1.6528983504640682,39.04867066895369,0.12329729729729733,11.5,0.4271016495359319,0.05837837837837839,12.135669887232329
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,2.8,24,4,False,0.1,396,0.6161616161616161,154.44880048636972,-101.15951999908229,2.450891119333635,56.33651585559016,11.0,13.664141414141413,0.35858585858585856,0.5580808080808081,0.0,22309.2602788137,-636.1851856511021,481,62.02358490566038,1.526784631716035,34.97641509433962,0.14216161616161616,12.5,0.5532153682839651,0.03858585858585856,12.047665548094315
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,2.8,24,4,True,0.1,396,0.6161616161616161,154.44880048636972,-101.15951999908229,2.450891119333635,56.33651585559016,11.0,13.664141414141413,0.35858585858585856,0.5580808080808081,0.0,22309.2602788137,-636.1851856511021,482,62.02358490566038,1.526784631716035,34.97641509433962,0.14216161616161616,12.5,0.5532153682839651,0.03858585858585856,12.047665548094315
both,100,10,52,48,36,-1.25,1.5,10,38,62,14,2.2,3.2,24,4,False,0.1,413,0.612590799031477,169.90666639558495,-109.89232867378719,2.444801374948967,61.509961283963776,13.0,16.208232445520583,0.35108958837772397,0.5205811138014528,0.0,25403.61401027704,-645.5856361022834,377,64.68621355060034,1.5461194466080423,32.31378644939966,0.13859079903147697,10.5,0.5338805533919577,0.031089588377723965,11.15925765246582
both,100,10,52,48,36,-1.25,1.5,10,38,62,14,2.2,3.2,24,4,True,0.1,413,0.612590799031477,169.90666639558495,-109.89232867378719,2.444801374948967,61.509961283963776,13.0,16.208232445520583,0.35108958837772397,0.5205811138014528,0.0,25403.61401027704,-645.5856361022834,378,64.68621355060034,1.5461194466080423,32.31378644939966,0.13859079903147697,10.5,0.5338805533919577,0.031089588377723965,11.15925765246582
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,2.8,24,4,False,0.1,419,0.6372315035799523,156.07855194402714,-112.26727990567392,2.442067704062816,58.73113800332412,12.0,14.744630071599046,0.324582338902148,0.568019093078759,0.0,24608.346823392807,-595.6613750262441,401,65.62596483704974,1.3902407903278953,31.374035162950264,0.1632315035799523,11.5,0.6897592096721048,0.0045823389021479866,11.626539357936913
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.2,2.8,24,4,True,0.1,419,0.6372315035799523,156.07855194402714,-112.26727990567392,2.442067704062816,58.73113800332412,12.0,14.744630071599046,0.324582338902148,0.568019093078759,0.0,24608.346823392807,-595.6613750262441,402,65.62596483704974,1.3902407903278953,31.374035162950264,0.1632315035799523,11.5,0.6897592096721048,0.0045823389021479866,11.626539357936913
both,100,10,52,48,24,-1.5,1.25,10,38,62,14,2.0,3.2,36,8,False,0.1,436,0.5779816513761468,183.83271852755064,-103.23352906557577,2.4388481086788194,62.685494772653264,12.0,17.31422018348624,0.4013761467889908,0.536697247706422,0.0,27330.875720876822,-645.2754740054079,175,68.28859348198971,1.7807462380829473,28.711406518010293,0.10398165137614679,11.5,0.2992537619170528,0.0813761467889908,10.211255107713981
both,100,10,52,48,24,-1.5,1.25,10,38,62,14,2.0,3.2,36,8,True,0.1,436,0.5779816513761468,183.83271852755064,-103.23352906557577,2.4388481086788194,62.685494772653264,12.0,17.31422018348624,0.4013761467889908,0.536697247706422,0.0,27330.875720876822,-645.2754740054079,176,68.28859348198971,1.7807462380829473,28.711406518010293,0.10398165137614679,11.5,0.2992537619170528,0.0813761467889908,10.211255107713981
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,8,True,0.1,479,0.5949895615866388,164.07508985300794,-98.85809706224099,2.4382236218113014,57.58440454704072,12.0,15.4321503131524,0.36116910229645094,0.4989561586638831,0.0,27582.929778032503,-793.4269465049147,44,75.02347770154374,1.6597030969522546,21.97652229845626,0.12098956158663887,11.5,0.4202969030477455,0.04116910229645093,9.160690783097344
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,8,False,0.1,479,0.5949895615866388,164.07508985300794,-98.86393634503727,2.4380796109841514,57.582039576555374,12.0,15.473903966597078,0.36116910229645094,0.4989561586638831,0.0,27581.796957170023,-793.4269465049147,43,75.02347770154374,1.659605068529563,21.97652229845626,0.12098956158663887,11.5,0.42039493147043716,0.04116910229645093,9.161033882576765
both,100,10,52,48,24,-1.5,1.25,7,38,62,14,2.0,3.2,24,8,False,0.1,487,0.5831622176591376,167.78591339880956,-96.32683097192752,2.4368597001610333,57.69374274735241,13.0,15.611909650924025,0.36960985626283366,0.486652977412731,0.0,28096.852717960624,-809.3367100939686,139,76.27647941680961,1.7418398561010204,20.723520583190393,0.10916221765913758,10.5,0.33816014389897964,0.04960985626283365,8.517530069564412
both,100,10,52,48,24,-1.5,1.25,7,38,62,14,2.0,3.2,24,8,True,0.1,487,0.5831622176591376,167.78591339880956,-96.32683097192752,2.4368597001610333,57.69374274735241,13.0,15.611909650924025,0.36960985626283366,0.486652977412731,0.0,28096.852717960624,-809.3367100939686,140,76.27647941680961,1.7418398561010204,20.723520583190393,0.10916221765913758,10.5,0.33816014389897964,0.04960985626283365,8.517530069564412
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,36,4,False,0.1,421,0.6057007125890737,181.3905501559889,-114.49633991693247,2.43363334043286,64.72256024600091,13.0,18.399049881235154,0.3657957244655582,0.5463182897862233,0.0,27248.197863566384,-580.4248864931724,317,65.93921526586621,1.5842475863209988,31.06078473413379,0.13170071258907368,10.5,0.49575241367900125,0.045795724465558185,10.994179899089211
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,36,4,True,0.1,421,0.6057007125890737,181.3905501559889,-114.49633991693247,2.43363334043286,64.72256024600091,13.0,18.399049881235154,0.3657957244655582,0.5463182897862233,0.0,27248.197863566384,-580.4248864931724,318,65.93921526586621,1.5842475863209988,31.06078473413379,0.13170071258907368,10.5,0.49575241367900125,0.045795724465558185,10.994179899089211
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.0,3.2,24,4,False,0.1,418,0.5861244019138756,175.73831964260876,-102.40258712182487,2.4303874942909798,60.62258550326182,12.0,15.33732057416268,0.37559808612440193,0.4904306220095694,0.0,25340.24074036344,-541.8536061134764,393,65.46933962264151,1.7161511694381204,31.530660377358487,0.11212440191387563,11.5,0.36384883056187967,0.055598086124401924,10.507519724335902
both,100,10,52,48,36,-1.5,1.25,7,38,62,14,2.0,3.2,24,4,True,0.1,418,0.5861244019138756,175.73831964260876,-102.40258712182487,2.4303874942909798,60.62258550326182,12.0,15.33732057416268,0.37559808612440193,0.4904306220095694,0.0,25340.24074036344,-541.8536061134764,394,65.46933962264151,1.7161511694381204,31.530660377358487,0.11212440191387563,11.5,0.36384883056187967,0.055598086124401924,10.507519724335902
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,8,False,0.1,357,0.5938375350140056,184.06170991834003,-111.10139337529039,2.4222100698828304,64.17753631168341,12.0,16.991596638655462,0.38375350140056025,0.5406162464985994,0.0,22911.38046327098,-696.532719313278,447,55.91520154373928,1.6567002836462756,41.08479845626072,0.11983753501400563,11.5,0.42329971635372443,0.06375350140056024,12.466089503968462
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,8,True,0.1,357,0.5938375350140056,184.06170991834003,-111.10139337529039,2.4222100698828304,64.17753631168341,12.0,16.991596638655462,0.38375350140056025,0.5406162464985994,0.0,22911.38046327098,-696.532719313278,448,55.91520154373928,1.6567002836462756,41.08479845626072,0.11983753501400563,11.5,0.42329971635372443,0.06375350140056024,12.466089503968462
both,100,10,52,48,24,-1.5,1.25,10,38,62,14,2.0,3.2,24,8,False,0.1,443,0.582392776523702,171.0709703465636,-98.55017860318712,2.420844425843123,58.475230943168825,12.0,15.559819413092551,0.37020316027088035,0.4966139954853273,0.0,25904.527307823788,-793.4269465049147,171,69.38496998284734,1.735876816980534,27.615030017152662,0.10839277652370205,11.5,0.344123183019466,0.05020316027088034,9.668604379032677
both,100,10,52,48,24,-1.5,1.25,10,38,62,14,2.0,3.2,24,8,True,0.1,443,0.582392776523702,171.0709703465636,-98.55017860318712,2.420844425843123,58.475230943168825,12.0,15.559819413092551,0.37020316027088035,0.4966139954853273,0.0,25904.527307823788,-793.4269465049147,172,69.38496998284734,1.735876816980534,27.615030017152662,0.10839277652370205,11.5,0.344123183019466,0.05020316027088034,9.668604379032677
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,8,True,0.1,489,0.6196319018404908,148.91347658539993,-100.42640001923182,2.4155486701872824,54.07254192596945,11.0,13.67075664621677,0.3456032719836401,0.5501022494887525,0.0,26441.473001799062,-793.4269465049147,36,76.58972984562607,1.4828120549664507,20.410270154373933,0.1456319018404908,12.5,0.5971879450335493,0.025603271983640097,9.826401807256133
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,8,False,0.1,489,0.6196319018404908,148.91347658539993,-100.43249045397631,2.4154021863006294,54.07022531888872,11.0,13.71165644171779,0.3456032719836401,0.5501022494887525,0.0,26440.340180936582,-793.4269465049147,35,76.58972984562607,1.482722134164743,20.410270154373933,0.1456319018404908,12.5,0.5972778658352571,0.025603271983640097,9.826716530062107
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,3.2,24,8,False,0.1,366,0.5737704918032787,177.1868606660682,-99.62045765269978,2.3942951035729285,59.203413513806424,11.0,14.718579234972678,0.39617486338797814,0.48360655737704916,0.0,21668.449346053152,-621.4304280656052,427,57.324828473413376,1.7786192197970325,39.675171526586624,0.09977049180327868,12.5,0.30138078020296755,0.07617486338797813,11.775015563523516
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.0,3.2,24,8,True,0.1,366,0.5737704918032787,177.1868606660682,-99.62045765269978,2.3942951035729285,59.203413513806424,11.0,14.718579234972678,0.39617486338797814,0.48360655737704916,0.0,21668.449346053152,-621.4304280656052,428,57.324828473413376,1.7786192197970325,39.675171526586624,0.09977049180327868,12.5,0.30138078020296755,0.07617486338797813,11.775015563523516
